,user,datetime,session_id,game_no,chances_left,digits_left,input,hint_given,win
0,userx,2021-11-09 00:33:51.418449,0CICTIS4LT,1,3,6,4,False,False
1,userx,2021-11-09 00:33:54.497636,0CICTIS4LT,1,2,6,7,False,False
2,userx,2021-11-09 00:33:56.328449,0CICTIS4LT,1,2,5,0,False,False
3,userx,2021-11-09 00:33:58.253540,0CICTIS4LT,1,1,5,1,False,False
4,userx,2021-11-09 00:33:59.811304,0CICTIS4LT,1,1,4,4,True,False
5,userx,2021-11-09 00:34:01.354666,0CICTIS4LT,1,0,4,4,True,False
